→,orinsinal,": 這篇你滿口智障黨工 看來 不起訴成就你狠愛集","06/10 21:46"
→,madaniel,": 對沒做過的事情怕什麼?智障才會沒罵原住民怕原住民告~","06/10 21:46"
→,madaniel,": 黨工真的都智障,不過誰是黨工啊?","06/10 21:47"
→,orinsinal,": 我給檢察官開偵查庭應該狠有參考價值","06/10 21:47"
→,orinsinal,": 哈哈 罵了ㄧ天不敢承認喔 不是狠愛說不起訴？","06/10 21:47"
→,madaniel,": 我罵了一整天智障党工是有說過誰嗎?^^","06/10 21:48"
→,orinsinal,": 你戰了ㄧ天 跟你之前不起訴的ㄧ樣嗎","06/10 21:48"
推,lslayer,": 好像上次有人也是這樣說 可是結果卻完全不說 我猜想最後","06/10 21:49"
→,orinsinal,": 哈哈 反正你以收傳票為樂 XDDDD","06/10 21:49"
→,lslayer,": 不起訴的可能性應該比較大 呵","06/10 21:49"
→,madaniel,": 真無趣~連個討論族群的皮都沒有了~只剩下滿滿的恐嚇喔^^","06/10 21:49"
→,orinsinal,": Lsplayer 你又不是代理人 我幹啥透露案情給你","06/10 21:49"
推,qooggyy,": 白色畜生: 你們都是中國人幹出來的","06/10 21:49"
→,orinsinal,": 你找p大上來跟我談","06/10 21:50"
→,lslayer,": 呵 說判決結果是會泄漏什麼東西啊 我是能從判決去追案嗎","06/10 21:50"
→,madaniel,": 傳說中的腦羞恐嚇就是這樣吧~快存證,好可怕~XD","06/10 21:50"
→,lslayer,": 呵","06/10 21:51"
→,orinsinal,": 你自己自豪收傳票很自豪 我當然幫你集成就啊","06/10 21:51"
→,orinsinal,": 嗯 你找p大上來 出來台北市談","06/10 21:51"
→,madaniel,": 整個沒梗的惱羞份子恐嚇~無趣斃了~~","06/10 21:52"
→,orinsinal,": 我告他兩件  轉告他 他道歉我大門還是開","06/10 21:52"
→,orinsinal,": 這人資料我掌握的 我自己調查的 我都給了","06/10 21:53"
推,lslayer,": 判決還沒出來嗎 也太久了吧 民事有這麼慢？","06/10 21:54"
推,orinsinal,": 不要因為網路謾罵 害了自己前途","06/10 21:55"
→,orinsinal,": 你沒告過才覺得久吧 我刑加民的","06/10 21:55"
→,orinsinal,": 刑成立ㄧ審我在追民就好 你急啥","06/10 21:56"
→,orinsinal,": 台灣的刑事訴訟法 這麼清楚 幫你惡補","06/10 21:57"
推,orinsinal,": 刑487條去查吧 唉","06/10 21:58"
→,orinsinal,": 看你講民事那久 就知道你不熟 不怪你","06/10 21:59"
→,lslayer,": 啥 連刑事判決結果也還沒出來  真會拖耶","06/10 22:03"
推,orinsinal,": 又不是我在拖","06/10 22:08"
→,orinsinal,":  http://i.imgur.com/j9rW9DX.jpg","06/10 22:08"
噓,stone99,": 勞工問題呢？還在裝死？？","06/10 22:09"
推,orinsinal,": 自己去對時間 看是不是告p大那案","06/10 22:10"
推,orinsinal,": Ma大師 想不想集傳票？","06/10 22:12"
→,orinsinal,": 就算不起訴你也會拿傳票先啊XD","06/10 22:13"
推,orinsinal,": 台灣司本來幾個月就常態啊 L大","06/10 22:16"
→,orinsinal,": 告人急不得 時候到就會開庭的","06/10 22:17"
推,orinsinal,": Ma大師的台灣族群對比中國族群是智障對比 早就被炸翻了","06/10 22:28"
→,orinsinal,": 幫你集傳票 我看你覺得很自豪 那我幫你吧XDDD","06/10 22:30"
→,orinsinal,": 過12點前沒道歉 不候喔XDDDD","06/10 22:30"
→,orinsinal,": 你戰了ㄧ天 去跟檢察官解釋你黨工講誰囉 哈","06/10 22:32"
→,orinsinal,": 講黨工還有解釋空間 講智障黨工 哈訶","06/10 22:32"
推,madaniel,": 台灣族群比中國族群就是智障對比，台灣族群跟中國族群就","06/10 22:33"
→,madaniel,": 是兩個議題，有本事快告，不要在那反覆跳針恐嚇~","06/10 22:34"
推,madaniel,": 反正我這邊也很明確的指稱我沒有罵原住民，我收到傳票的","06/10 22:39"
→,madaniel,": 話我也會就你改圖散播不實言論提告，又不是沒告過~感謝","06/10 22:39"
→,madaniel,": 提供素材阿","06/10 22:40"
推,orinsinal,": 我貼的都是你言論 問你道不道歉啊 歡迎提告","06/10 22:45"
→,orinsinal,": 言論就剪貼你的 給檢察官看那裡不實吧XDDD","06/10 22:46"
→,orinsinal,": 正好坐實你戰ㄧ天的智障黨工在罵誰 歡迎你告","06/10 22:47"
→,orinsinal,": 你等著接傳票 記得給台灣司法幾個月喔 急不來w","06/10 22:47"
→,orinsinal,": 看你接傳票很高調 當成就 這給檢方看看應該不錯","06/10 22:49"
→,orinsinal,": 到時你收到傳票還要猜是誰告你耶 你加油喔","06/10 22:49"
噓,alankoko,": 八卦酸民水準就喜歡這一味","06/10 22:50"
推,madaniel,": 我針對台灣族群歧視議題加入中國族群的言論，被惡意剪接","06/10 22:53"
→,madaniel,": 為辱罵原住民，且改圖惡意散播，犯行犯意及物證俱足，喜","06/10 22:53"
→,madaniel,": 歡恐嚇?那我告了","06/10 22:54"
推,orinsinal,": Ma大師要道歉的話 過6/10 23:59不候喔","06/10 22:57"
→,orinsinal,": 去告啊 說要告你 是恐嚇 拜託你別讓我笑了","06/10 22:57"
→,orinsinal,": 法律保障提告的權利 我是要你道歉 你不道歉我才告","06/10 22:58"
→,orinsinal,": 你去報案說 別人要告你  警察很無奈吧","06/10 22:59"
→,orinsinal,": 去警察局報案 警察 他要告我 恐嚇！","06/10 22:59"
→,orinsinal,": 你去告啊 那都你的言論我早就備份了","06/10 23:00"
→,orinsinal,": 坐實你戰1天的智障黨工在罵誰 歡迎你告","06/10 23:01"
推,madaniel,": 惡意散播不實言論，自己google判決書，加油，會咬人的不","06/10 23:03"
→,madaniel,": 恐嚇","06/10 23:03"
推,orinsinal,": 給警察看你滿嘴智障罵人 這不好吧w","06/10 23:03"
→,orinsinal,": 不用google啊那都你的言論 我問你道不道歉","06/10 23:04"
→,orinsinal,": 你還有50多分鐘","06/10 23:04"
推,orinsinal,": 滴搭滴答 給警察看你滿嘴智障罵人 這不好吧XD","06/10 23:07"
推,ej2000,": 八卦吱的褲子 又被小英阿姨脫掉啦XDDDDDDDDDDDDDDDDDDDDDD","06/10 23:14"
推,foolfighter,": http://i.imgur.com/Cu0X0tx.jpg","06/10 23:14"
→,foolfighter,": 自導自演爽嗎? 垃圾","06/10 23:14"
推,orinsinal,": 你去跟司法解釋你的智障分類在講誰吧 還有智障黨工","06/10 23:16"
推,orinsinal,": Dpper還在吹自導自演喔","06/10 23:21"
推,foolfighter,": 人贓俱獲，死蛆真卑劣","06/10 23:22"
→,foolfighter,": 果然夠不要臉","06/10 23:23"
→,foolfighter,": 噁心的東西","06/10 23:23"
推,orinsinal,": 還有36分鐘 Ma大師不對我道歉與原住民 道歉","06/10 23:24"
→,orinsinal,": 等著接傳票 ！","06/10 23:25"
推,foolfighter,": 哈哈哈 你慢慢等吧 小天才","06/10 23:26"
→,foolfighter,": http://i.imgur.com/Cu0X0tx.jpg","06/10 23:26"
→,foolfighter,": 果然一堆智X喜歡對號入座","06/10 23:27"
→,foolfighter,": 被嗆爆現在幻想要告人了","06/10 23:27"
→,foolfighter,": 要告快告不要在那耍廢，越喊越弱","06/10 23:28"
→,foolfighter,": Ma講他的智障黨工，某o一直要接話，笑死我","06/10 23:30"
推,orinsinal,": 你f大在旁邊就別喊燒了 有點矯情","06/10 23:32"
→,orinsinal,": 反正他把傳票當成就 這給檢方看應該很有參考價值","06/10 23:33"
→,orinsinal,": 27分鐘喔 倒數 到時他被告f大幫他出庭？","06/10 23:33"
推,orinsinal,": 上個被我告的 http://i.imgur.com/4Fob3nd.jpg","06/10 23:36"
→,orinsinal,": 你f大這就不好了 要告人不用幻","06/10 23:37"
推,orinsinal,": 想 我還想弄ㄧ次寫訴狀的呢","06/10 23:39"
推,orinsinal,": 這篇已經被推爆了讚!","06/10 23:43"
推,orinsinal,": MA大師 我講合成圖 你說智障黨工的合成圖 哈哈哈","06/10 23:44"
→,orinsinal,": 又剛好在同一篇 我看你根本很難賴掉了 我擷取一段","06/10 23:45"
→,orinsinal,": http://imgur.com/ZFQT88O","06/10 23:46"
→,orinsinal,": 還有13分鐘喔 我正在開始擷取你的智障黨工言論集","06/10 23:47"
推,orinsinal,": 時間到囉 不受理Ma大師道歉了 等著接傳票","06/11 00:02"
→,necro1212,": 我支持除了原住民 其他都滾出去","06/11 00:20"
推,ntusimmon,": 綠色9.2也是整天外省權貴 外省XX","06/11 00:42"
→,ntusimmon,": 除了原住民 其他人滾回支那去啊 都是後來才來的","06/11 00:43"
推,orinsinal,": http://imgur.com/f0RQi2D","06/11 00:46"
→,liusean,": ???這不是你們最拿手的","06/11 01:16"
推,Mugen0413,": 這篇Ma大真要收傳票了.......","06/11 01:41"
推,scatty,": 實話說，素珠說的話就是打中要害，不然要吵什麼！","06/11 07:50"
→,sionxp,": 這樣子就譴責。跟本一點都不民主自由。","06/11 07:53"
噓,MpowerH,": 次元刀","06/11 08:11"
→,valenci,": 民進黨譴責族群仇恨言論，哈哈哈。","06/11 08:21"
推,Tuscany,": 國民黨笑而不語。嘻嘻","06/11 08:22"
→,IRPT001,": 藝人那位是不是過世了","06/11 09:03"
推,wirewool,": 民進黨譴責族群撕裂 哈哈大笑 笑死人 北七","06/11 09:13"
推,Lysine,": 靠北，這篇怎麼會爆？這裡還是八卦版嗎？？？？","06/11 09:15"
推,abreakheart,": 台獨和族群歧視完全是兩回事","06/11 10:02"
噓,o9714540,": 偏頗到不行的文章","06/11 10:53"
→,o9714540,": 人家賺錢說不定是靠5060年代投資賺的","06/11 10:53"
→,o9714540,": 製造仇恨有什麼意義啊 zz","06/11 10:54"
推,foolfighter,": 有白癡崩潰～","06/11 13:25"
推,samonella,": 講到撕裂族群,DPP再練十年不曉得有沒有KMT十分之一??","06/11 15:14"
推,melody52861,": 國民黨也沒譴責連戰啊，罵人皇民還罵柯，製造仇恨誰","06/11 16:43"
→,melody52861,": 最會，看最會吵的人就知道了","06/11 16:43"
噓,hikinglee,": 支那賤畜滾回中國","06/11 21:40"
推,encoreg57985,": 除了原住民其他假平埔族也要跟外省人一起滾回大陸","06/12 17:24"
推,cftyujmnbvgh,": 樓上反串","06/14 01:10"
